count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
642,2013,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,124,69,12676,19,1077,162,18,10,1,8,5,204,14045
642,2013,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,118,58,13843,39,1159,121,14,41,1,9,4,190,15289
642,2014,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Counted,"Manual count",N,162,55,13441,33,961,126,22,10,7,9,7,180,14671
642,2014,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Counted,"Manual count",S,124,74,14864,29,1143,94,21,18,5,14,10,162,16272
642,2015,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,150,56,13194,33,1011,123,23,9,8,9,7,179,14473
642,2015,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,115,75,14591,29,1202,91,22,18,6,14,10,161,16059
642,2016,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,140,55,13400,30,1105,124,23,10,9,8,7,181,14771
642,2016,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319100,176390,51.48065967,-3.16637424,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,107,74,14818,27,1313,92,22,20,7,12,10,163,16395
642,2017,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987696,-3.16731910,0.50,0.31,Counted,"Manual count",N,221,62,12400,22,1022,111,11,8,7,9,15,160,13666
642,2017,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987696,-3.16731910,0.50,0.31,Counted,"Manual count",S,273,78,13421,41,1199,105,9,8,5,15,16,158,14898
642,2018,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,244,61,12264,20,1041,112,11,7,7,9,16,162,13548
642,2018,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,301,77,13273,38,1221,106,9,7,5,16,17,160,14770
642,2019,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,267,57,12418,20,1032,110,11,8,7,9,16,161,13688
642,2019,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,331,72,13440,38,1211,105,9,8,5,16,17,160,14921
642,2020,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,306,42,9432,13,911,97,10,7,6,8,14,142,10540
642,2020,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,378,53,10209,24,1069,92,8,7,4,15,15,140,11495
642,2021,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Counted,"Manual count",N,218,67,10134,12,1151,71,14,5,5,6,13,113,11476
642,2021,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Counted,"Manual count",S,271,68,13209,12,1630,85,18,9,3,6,19,139,15059
642,2022,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,195,73,10824,13,1248,73,14,5,5,6,13,117,12274
642,2022,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,242,75,14109,13,1767,88,19,9,3,6,19,144,16107
642,2023,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",N,191,72,11027,13,1269,72,14,5,5,6,13,115,12496
642,2023,4,Wales,19,Cardiff,A4160,Major,"A4234 Central Link","A4161 Newport Rd",319033,176304,51.47987500,-3.16731910,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",S,238,74,14374,13,1797,87,18,9,3,6,18,141,16399
10527,2000,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,23,91,13589,83,1504,190,43,15,7,13,20,288,15555
10527,2000,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,18,72,10523,85,1427,190,33,15,11,18,14,281,12388
10527,2001,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",E,49,85,12016,123,1497,208,32,22,6,10,15,293,14014
10527,2001,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",W,60,68,12196,72,1412,189,32,25,13,16,15,290,14038
10527,2002,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",E,99,230,20613,107,1835,350,43,12,10,10,23,448,23233
10527,2002,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",W,35,55,10226,87,1118,198,30,17,8,16,19,288,11774
10527,2003,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,88,258,20324,96,2000,376,49,14,10,9,25,483,23161
10527,2003,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,31,62,10083,78,1219,212,34,20,8,14,21,309,11751
10527,2004,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,72,227,20365,89,1982,377,52,15,9,8,28,489,23152
10527,2004,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,25,54,10103,72,1208,213,36,22,7,13,23,314,11751
10527,2005,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",E,11,61,12256,101,1627,158,36,15,6,16,12,243,14288
10527,2005,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",W,16,47,13524,107,1269,117,32,13,6,9,30,207,15154
10527,2006,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,18,63,12293,99,1653,161,36,16,5,14,13,245,14353
10527,2006,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,25,49,13564,106,1289,119,32,14,5,8,33,211,15219
10527,2007,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,11,64,11715,96,1803,159,35,18,5,13,13,243,13921
10527,2007,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,16,50,12927,102,1406,118,32,16,5,7,34,212,14697
10527,2008,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,12,60,11493,97,1888,153,38,18,4,12,13,238,13776
10527,2008,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,17,47,12681,103,1472,113,34,16,4,7,33,207,14510
10527,2009,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",E,66,94,13358,44,1384,85,9,9,12,10,11,136,15016
10527,2009,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",W,58,94,11408,48,1217,82,14,16,21,11,12,156,12923
10527,2010,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,66,87,13077,46,1391,84,9,7,13,9,10,132,14733
10527,2010,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,58,87,11168,50,1223,81,13,13,23,10,11,151,12679
10527,2011,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,73,92,13012,46,1434,84,10,8,10,9,11,132,14716
10527,2011,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,64,92,11112,50,1261,81,14,15,18,10,12,150,12665
10527,2012,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",E,42,55,10334,72,1495,117,20,28,2,7,12,187,12143
10527,2012,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Counted,"Manual count",W,20,78,9314,66,1216,99,25,23,3,9,19,178,10852
10527,2013,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,41,55,10276,67,1513,117,21,32,2,6,12,191,12101
10527,2013,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,20,78,9261,62,1230,98,27,25,2,8,19,181,10812
10527,2014,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,40,59,10169,72,1722,124,24,36,2,6,14,206,12227
10527,2014,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,19,83,9165,66,1400,104,31,29,3,8,22,196,10911
10527,2015,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,37,60,9982,71,1812,120,26,35,2,6,14,203,12127
10527,2015,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,18,84,8997,66,1473,101,33,28,3,8,21,194,10814
10527,2016,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,35,58,10138,66,1979,122,25,39,2,5,14,208,12449
10527,2016,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,17,82,9137,61,1609,102,32,31,3,7,21,198,11087
10527,2017,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,33,59,10064,61,2083,121,26,40,2,5,14,209,12476
10527,2017,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981711,-3.22508678,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,16,83,9070,57,1694,102,33,32,3,7,22,199,11103
10527,2018,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Counted,"Manual count",E,33,55,9368,39,1359,81,13,11,16,10,4,134,10956
10527,2018,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Counted,"Manual count",W,43,50,8231,33,1258,40,24,7,11,10,3,94,9665
10527,2019,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,36,52,9486,40,1347,80,13,11,17,10,4,134,11058
10527,2019,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,47,47,8334,33,1247,39,24,7,11,10,3,94,9755
10527,2020,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,42,38,7205,25,1189,70,11,10,14,9,3,118,8575
10527,2020,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,54,35,6331,21,1100,35,21,7,9,9,2,83,7569
10527,2021,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,34,40,7938,26,1296,75,12,11,15,9,4,126,9427
10527,2021,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,44,37,6974,22,1199,37,22,7,10,9,3,89,8320
10527,2022,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,30,44,8478,28,1405,78,12,11,16,10,4,131,10086
10527,2022,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,39,40,7449,23,1300,38,23,8,10,10,3,92,8904
10527,2023,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",E,30,44,8638,28,1429,77,12,11,16,9,4,129,10268
10527,2023,4,Wales,19,Cardiff,A48,Major,A4161,A4119,315040,177475,51.48981500,-3.22508670,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",W,39,39,7589,23,1322,38,23,7,10,9,3,90,9065
10550,2000,4,Wales,19,Cardiff,A470,Major,,,318500,175960,51.47670788,-3.17491310,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",E,124,32,10117,50,974,20,43,6,4,2,15,90,11263
10550,2000,4,Wales,19,Cardiff,A470,Major,,,318500,175960,51.47670788,-3.17491310,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",W,100,27,9707,313,1191,19,40,5,2,2,15,83,11321
10550,2001,4,Wales,19,Cardiff,A470,Major,,,318500,175960,51.47670788,-3.17491310,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",E,119,33,10319,51,970,20,49,6,4,2,17,98,11471
10550,2001,4,Wales,19,Cardiff,A470,Major,,,318500,175960,51.47670788,-3.17491310,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",W,96,28,9901,319,1186,19,46,5,2,2,17,91,11525
10629,2000,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",N,62,29,3434,54,326,26,1,0,0,1,1,29,3872
10629,2000,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",S,69,20,3135,40,280,25,1,0,0,0,0,26,3501
10629,2001,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,59,30,3328,57,328,25,1,0,0,1,1,28,3771
10629,2001,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,66,21,3038,42,282,24,1,0,0,0,0,25,3408
10629,2002,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,61,31,3381,57,352,24,1,0,0,1,1,27,3848
10629,2002,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,69,22,3087,42,302,23,1,0,0,0,0,24,3477
10629,2003,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",N,105,37,3894,74,411,47,3,0,0,0,0,50,4466
10629,2003,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",S,62,21,3371,57,324,44,1,0,0,1,1,47,3820
10629,2004,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,85,24,3945,61,453,57,4,0,0,0,0,61,4544
10629,2004,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,50,14,3414,47,357,54,1,0,0,1,1,57,3889
10629,2005,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,72,20,3763,57,483,61,4,0,0,0,0,65,4388
10629,2005,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,42,11,3257,44,380,58,1,0,0,1,1,61,3753
10629,2006,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",N,19,18,3896,66,336,22,31,3,0,2,0,58,4374
10629,2006,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Counted,"Manual count",S,20,10,3065,56,245,20,17,4,1,0,1,43,3419
10629,2007,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,12,17,3833,61,354,21,28,3,0,1,0,53,4318
10629,2007,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,13,9,3016,51,258,18,16,4,1,0,1,40,3374
10629,2008,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,13,16,3749,53,362,21,32,3,0,1,0,57,4237
10629,2008,4,Wales,19,Cardiff,A4054,Major,A4119,"Pantmawr Rd",314860,180000,51.51248822,-3.22828895,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,14,9,2949,45,264,18,17,4,1,0,1,41,3308
